"Transaction Id","Order Date","Ship Date","Ship Mode","Customer Name","Segment","Country","City","State","Region","Product ID","Category","Sub-category","Product Name","Sales","Quantity","Profit","Payment Mode"
"T01827","2023-05-09","2023-05-11","First Class","Neha Bansal","Home Office","India","Hyderabad","Telangana","South","P5120","Technology","Accessories","Technology - Accessories - 566","4917.7","7","350.56","EMI"
"T01828","2023-06-03","2023-06-04","Standard Class","Rahul Malhotra","Corporate","India","Nagpur","Maharashtra","West","P8255","Technology","Art","Technology - Art - 486","3017.74","3","-515.56","Credit Card"
"T01829","2023-08-26","2023-08-30","Same Day","Rohan Chatterjee","Corporate","India","Mumbai","Maharashtra","West","P6330","Technology","Accessories","Technology - Accessories - 292","1873.58","2","245.5","Credit Card"
"T01830","2023-10-26","2023-10-27","Standard Class","Anaya Singh","Consumer","India","Nagpur","Maharashtra","West","P6238","Office Supplies","Copy","Office Supplies - Copy - 123","933.78","6","357.19","EMI"
"T01831","2023-03-04","2023-03-08","Second Class","Aman Kapoor","Consumer","India","Jaipur","Rajasthan","North","P2122","Furniture","Book-case","Furniture - Book-case - 620","520.6","9","-50.88","EMI"
"T01832","2023-05-13","2023-05-15","First Class","Anaya Singh","Corporate","India","Kolkata","West Bengal","East","P2595","Technology","Phone","Technology - Phone - 812","3982.05","8","-178.26","UPI"
"T01833","2023-11-24","2023-11-28","Standard Class","Sneha Desai","Consumer","India","Ludhiana","Punjab","North","P5118","Technology","Art","Technology - Art - 994","4573.03","4","-772.16","Debit Card"
"T01834","2023-11-19","2023-11-20","Second Class","Anaya Singh","Home Office","India","Mumbai","Maharashtra","West","P1485","Technology","Accessories","Technology - Accessories - 342","3225.7","1","648.13","Cash"
"T01835","2023-02-12","2023-02-16","Second Class","Priya Nair","Corporate","India","Surat","Gujarat","West","P8350","Office Supplies","Copy","Office Supplies - Copy - 757","2060.29","6","800.44","EMI"
"T01836","2023-01-30","2023-02-02","Standard Class","Rohan Chatterjee","Corporate","India","Pune","Maharashtra","West","P6871","Technology","Accessories","Technology - Accessories - 964","4728.71","4","-730.34","Debit Card"
"T01837","2023-01-24","2023-01-27","Standard Class","Aditya Rao","Corporate","India","Agra","Uttar Pradesh","North","P5709","Technology","Art","Technology - Art - 702","3492.1","8","307.57","UPI"
"T01838","2023-03-26","2023-03-27","Second Class","Neha Bansal","Corporate","India","Ludhiana","Punjab","North","P9411","Office Supplies","Paper","Office Supplies - Paper - 353","3849.22","9","255.57","Cash"
"T01839","2023-06-02","2023-06-04","Same Day","Sneha Desai","Home Office","India","Nagpur","Maharashtra","West","P2786","Furniture","Table","Furniture - Table - 728","1406","5","-151.06","EMI"
"T01840","2023-09-08","2023-09-09","Same Day","Rahul Malhotra","Home Office","India","Mumbai","Maharashtra","West","P2239","Technology","Accessories","Technology - Accessories - 297","4808.41","9","-485.03","Debit Card"
"T01841","2023-08-06","2023-08-10","Second Class","Aman Kapoor","Consumer","India","Coimbatore","Tamil Nadu","South","P3533","Furniture","Table","Furniture - Table - 271","4356.81","5","1552.87","Cash"
"T01842","2023-02-02","2023-02-06","Standard Class","Rahul Malhotra","Home Office","India","Patna","Bihar","East","P5428","Furniture","Furnishing","Furniture - Furnishing - 717","401.93","3","57.52","Credit Card"
"T01843","2023-09-20","2023-09-23","Second Class","Arjun Mehta","Corporate","India","Bangalore","Karnataka","South","P2827","Office Supplies","Bookcase","Office Supplies - Bookcase - 497","1460.29","7","-170.93","UPI"
"T01844","2023-11-20","2023-11-22","Second Class","Kabir Khan","Home Office","India","Nagpur","Maharashtra","West","P8385","Furniture","Furnishing","Furniture - Furnishing - 654","4490.05","5","-734.44","UPI"
"T01845","2023-01-12","2023-01-13","Same Day","Meera Iyer","Home Office","India","Pune","Maharashtra","West","P9491","Office Supplies","Binder","Office Supplies - Binder - 720","1895.59","7","144.72","EMI"
"T01846","2023-05-04","2023-05-05","Second Class","Priya Nair","Home Office","India","Vijayawada","Andhra Pradesh","South","P5015","Office Supplies","Storage","Office Supplies - Storage - 427","2324.35","6","-46.48","Credit Card"
"T01847","2023-05-07","2023-05-09","Same Day","Arjun Mehta","Corporate","India","Nashik","Maharashtra","West","P9674","Furniture","Book-case","Furniture - Book-case - 643","3671.43","10","1184.81","Cash"
"T01848","2023-07-20","2023-07-24","Second Class","Sneha Desai","Corporate","India","Bhopal","Madhya Pradesh","Central","P2792","Technology","Art","Technology - Art - 225","442.73","5","-80.96","EMI"
"T01849","2023-11-27","2023-11-28","Same Day","Meera Iyer","Corporate","India","Vijayawada","Andhra Pradesh","South","P2493","Technology","Phone","Technology - Phone - 693","2280.83","9","327.31","Debit Card"
"T01850","2023-03-09","2023-03-11","Second Class","Aditya Rao","Consumer","India","Indore","Madhya Pradesh","Central","P7290","Office Supplies","Storage","Office Supplies - Storage - 293","4620.38","8","371.55","EMI"
"T01851","2023-01-02","2023-01-05","Standard Class","Rahul Malhotra","Corporate","India","Ahmedabad","Gujarat","West","P4262","Technology","Art","Technology - Art - 150","3472.31","6","583.82","Credit Card"
"T01852","2023-10-05","2023-10-07","Same Day","Neha Bansal","Consumer","India","Hyderabad","Telangana","South","P4311","Furniture","Table","Furniture - Table - 479","4314.56","1","-224.51","UPI"
"T01853","2023-05-12","2023-05-16","First Class","Tanvi Sharma","Home Office","India","Pune","Maharashtra","West","P4376","Technology","Accessories","Technology - Accessories - 981","1182.07","5","102.76","Debit Card"
"T01854","2023-11-05","2023-11-08","Second Class","Neha Bansal","Home Office","India","Chennai","Tamil Nadu","South","P7738","Technology","Art","Technology - Art - 824","507.07","1","-19.37","Cash"
"T01855","2023-11-30","2023-12-01","Same Day","Vivaan Patel","Home Office","India","Hyderabad","Telangana","South","P4219","Technology","Phone","Technology - Phone - 165","1299.33","5","7.54","Debit Card"
"T01856","2023-10-12","2023-10-13","Standard Class","Vivaan Patel","Home Office","India","Jaipur","Rajasthan","North","P5446","Furniture","Table","Furniture - Table - 767","1920.8","8","584","UPI"
"T01857","2023-06-17","2023-06-21","Standard Class","Meera Iyer","Corporate","India","Chennai","Tamil Nadu","South","P4272","Office Supplies","Paper","Office Supplies - Paper - 838","4855.67","8","822.27","EMI"
"T01858","2023-06-25","2023-06-27","Second Class","Riya Gupta","Consumer","India","Delhi","Delhi","North","P5128","Office Supplies","Paper","Office Supplies - Paper - 624","1649.56","9","249.08","UPI"
"T01859","2023-10-20","2023-10-22","Standard Class","Tanvi Sharma","Home Office","India","Ahmedabad","Gujarat","West","P3805","Office Supplies","Binder","Office Supplies - Binder - 635","2405.23","9","-378.21","Cash"
"T01860","2023-04-07","2023-04-09","First Class","Ishaan Das","Home Office","India","Nagpur","Maharashtra","West","P8334","Technology","Phone","Technology - Phone - 362","1765.61","2","-87.57","UPI"
"T01861","2023-02-24","2023-02-28","Same Day","Vivaan Patel","Consumer","India","Bhopal","Madhya Pradesh","Central","P4751","Furniture","Furnishing","Furniture - Furnishing - 321","1019.15","5","476.8","Cash"
"T01862","2023-04-16","2023-04-20","First Class","Vivaan Patel","Home Office","India","Chennai","Tamil Nadu","South","P6120","Office Supplies","Bookcase","Office Supplies - Bookcase - 591","4142.06","3","1052.19","EMI"
"T01863","2023-05-06","2023-05-08","First Class","Aditya Rao","Consumer","India","Vijayawada","Andhra Pradesh","South","P9167","Office Supplies","Binder","Office Supplies - Binder - 403","2368.09","1","-122.53","Debit Card"
"T01864","2023-01-27","2023-01-28","Second Class","Riya Gupta","Home Office","India","Chennai","Tamil Nadu","South","P7251","Furniture","Table","Furniture - Table - 122","4391.5","3","-511.55","Credit Card"
"T01865","2023-04-15","2023-04-18","Same Day","Tanvi Sharma","Home Office","India","Jaipur","Rajasthan","North","P6003","Technology","Phone","Technology - Phone - 376","1979.15","2","534.27","Debit Card"
"T01866","2023-08-27","2023-08-29","Same Day","Anaya Singh","Consumer","India","Pune","Maharashtra","West","P4735","Furniture","Furnishing","Furniture - Furnishing - 233","3532.5","10","226.57","Debit Card"
"T01867","2023-02-26","2023-02-28","First Class","Tanvi Sharma","Consumer","India","Jaipur","Rajasthan","North","P9266","Furniture","Furnishing","Furniture - Furnishing - 219","4729.15","1","2214.66","Debit Card"
"T01868","2023-02-17","2023-02-18","First Class","Meera Iyer","Corporate","India","Bhopal","Madhya Pradesh","Central","P2645","Technology","Accessories","Technology - Accessories - 308","579.91","1","-82.63","Debit Card"
"T01869","2023-01-15","2023-01-17","Second Class","Ishaan Das","Corporate","India","Jaipur","Rajasthan","North","P7831","Furniture","Furnishing","Furniture - Furnishing - 426","4397.3","6","1634.2","Cash"
"T01870","2023-04-26","2023-04-29","First Class","Krishna Reddy","Corporate","India","Pune","Maharashtra","West","P4684","Furniture","Furnishing","Furniture - Furnishing - 253","1728.96","8","-333.65","EMI"
"T01871","2023-09-03","2023-09-06","Same Day","Priya Nair","Home Office","India","Delhi","Delhi","North","P8225","Furniture","Book-case","Furniture - Book-case - 742","1801.96","5","731.28","Credit Card"
"T01872","2023-09-23","2023-09-26","Same Day","Meera Iyer","Home Office","India","Nashik","Maharashtra","West","P2700","Furniture","Book-case","Furniture - Book-case - 604","2955.27","2","-90.32","Credit Card"
"T01873","2023-03-08","2023-03-10","First Class","Meera Iyer","Consumer","India","Patna","Bihar","East","P4688","Technology","Art","Technology - Art - 675","251.51","7","92.97","EMI"
"T01874","2023-09-28","2023-09-30","Standard Class","Neha Bansal","Corporate","India","Lucknow","Uttar Pradesh","North","P7012","Furniture","Furnishing","Furniture - Furnishing - 482","4118.26","5","-550.39","Debit Card"
"T01875","2023-02-02","2023-02-04","Second Class","Aman Kapoor","Consumer","India","Surat","Gujarat","West","P2514","Furniture","Table","Furniture - Table - 152","3254.12","1","175.17","Debit Card"
"T01876","2023-08-24","2023-08-25","Standard Class","Rohan Chatterjee","Consumer","India","Patna","Bihar","East","P1882","Office Supplies","Copy","Office Supplies - Copy - 268","690.57","7","-104.18","UPI"
"T01877","2023-04-30","2023-05-04","Standard Class","Saanvi Joshi","Corporate","India","Kolkata","West Bengal","East","P3321","Furniture","Book-case","Furniture - Book-case - 968","4790.89","3","199.23","Cash"
"T01878","2023-06-17","2023-06-18","Standard Class","Anaya Singh","Consumer","India","Nashik","Maharashtra","West","P1465","Furniture","Book-case","Furniture - Book-case - 153","2642.8","6","748.24","EMI"
"T01879","2023-02-27","2023-03-02","Same Day","Sneha Desai","Consumer","India","Nashik","Maharashtra","West","P5449","Technology","Phone","Technology - Phone - 360","3892.71","7","-462.52","UPI"
"T01880","2023-10-27","2023-10-31","Standard Class","Rahul Malhotra","Corporate","India","Mumbai","Maharashtra","West","P9319","Office Supplies","Storage","Office Supplies - Storage - 785","205.53","4","0.89","Credit Card"
"T01881","2023-04-15","2023-04-17","First Class","Anaya Singh","Consumer","India","Nashik","Maharashtra","West","P6086","Technology","Art","Technology - Art - 769","4744.1","3","-568.44","Credit Card"
"T01882","2023-06-13","2023-06-15","Standard Class","Anaya Singh","Consumer","India","Bangalore","Karnataka","South","P2690","Furniture","Furnishing","Furniture - Furnishing - 225","2648.8","1","-516","Debit Card"
"T01883","2023-02-22","2023-02-23","Standard Class","Krishna Reddy","Consumer","India","Jaipur","Rajasthan","North","P2428","Furniture","Table","Furniture - Table - 240","2987.44","9","-450.56","Cash"
"T01884","2023-11-14","2023-11-17","Second Class","Aarav Sharma","Corporate","India","Bhopal","Madhya Pradesh","Central","P7177","Office Supplies","Copy","Office Supplies - Copy - 734","2774.72","7","1063.27","Cash"
"T01885","2023-03-05","2023-03-07","Second Class","Kritika Jain","Home Office","India","Nagpur","Maharashtra","West","P9816","Furniture","Table","Furniture - Table - 437","1207.87","7","-56","Debit Card"
"T01886","2023-12-30","2024-01-03","Same Day","Aarav Sharma","Corporate","India","Delhi","Delhi","North","P3952","Furniture","Book-case","Furniture - Book-case - 765","874.77","8","-173.98","UPI"
"T01887","2023-03-08","2023-03-09","Standard Class","Kritika Jain","Home Office","India","Chennai","Tamil Nadu","South","P6609","Furniture","Table","Furniture - Table - 799","2561.9","3","513.32","UPI"
"T01888","2023-05-07","2023-05-11","Second Class","Vivaan Patel","Home Office","India","Hyderabad","Telangana","South","P2367","Furniture","Table","Furniture - Table - 395","3568.91","2","1649.96","Debit Card"
"T01889","2023-11-03","2023-11-06","Second Class","Tanvi Sharma","Home Office","India","Pune","Maharashtra","West","P9855","Office Supplies","Paper","Office Supplies - Paper - 577","2677.98","1","966.12","Credit Card"
"T01890","2023-04-18","2023-04-20","Second Class","Aarav Sharma","Home Office","India","Lucknow","Uttar Pradesh","North","P1426","Technology","Phone","Technology - Phone - 168","1333.31","3","581.43","Credit Card"
"T01891","2023-08-07","2023-08-08","Same Day","Vivaan Patel","Home Office","India","Pune","Maharashtra","West","P9045","Office Supplies","Storage","Office Supplies - Storage - 972","729.81","5","29.8","Credit Card"
"T01892","2023-05-10","2023-05-13","Same Day","Aman Kapoor","Corporate","India","Coimbatore","Tamil Nadu","South","P8217","Technology","Art","Technology - Art - 163","4534.45","6","501.42","EMI"
"T01893","2023-08-04","2023-08-08","Second Class","Meera Iyer","Consumer","India","Ludhiana","Punjab","North","P1200","Furniture","Book-case","Furniture - Book-case - 504","2348.43","9","33.8","EMI"
"T01894","2023-01-02","2023-01-04","First Class","Rohan Chatterjee","Consumer","India","Mumbai","Maharashtra","West","P8341","Furniture","Table","Furniture - Table - 798","783.27","4","-63.32","Cash"
"T01895","2023-12-02","2023-12-04","Same Day","Rahul Malhotra","Consumer","India","Indore","Madhya Pradesh","Central","P5919","Office Supplies","Storage","Office Supplies - Storage - 232","4836.86","4","762.08","Credit Card"
"T01896","2023-12-22","2023-12-23","Second Class","Riya Gupta","Corporate","India","Patna","Bihar","East","P2121","Office Supplies","Paper","Office Supplies - Paper - 251","2592.28","7","1005.13","Credit Card"
"T01897","2023-03-15","2023-03-16","Same Day","Aditya Rao","Home Office","India","Chennai","Tamil Nadu","South","P3784","Technology","Art","Technology - Art - 500","4792.77","9","1427.69","Cash"
"T01898","2023-09-19","2023-09-22","First Class","Meera Iyer","Corporate","India","Chennai","Tamil Nadu","South","P3010","Technology","Accessories","Technology - Accessories - 174","2618.12","6","1159.26","Debit Card"
"T01899","2023-11-18","2023-11-21","Second Class","Arjun Mehta","Consumer","India","Nashik","Maharashtra","West","P5534","Technology","Phone","Technology - Phone - 708","872.87","9","169.01","Debit Card"
"T01900","2023-06-29","2023-07-03","Second Class","Saanvi Joshi","Consumer","India","Surat","Gujarat","West","P4504","Technology","Art","Technology - Art - 254","2168.41","3","-129.75","Credit Card"
"T01901","2023-10-13","2023-10-14","Second Class","Sneha Desai","Home Office","India","Bhopal","Madhya Pradesh","Central","P8286","Furniture","Book-case","Furniture - Book-case - 106","4598.15","9","1644.67","UPI"
"T01902","2023-12-23","2023-12-26","First Class","Anaya Singh","Consumer","India","Kolkata","West Bengal","East","P7873","Furniture","Table","Furniture - Table - 647","3070.5","8","68.58","Cash"
